truetime,L,R,B,D,C
4.5500000000,14.8930362097,114.8930362097,85.1069637903,0.0000000000,0.0000000000
4.5550000000,14.8925895407,114.8925895407,85.1074104593,0.0000000000,0.0000000000
4.5600000000,14.8921462045,114.8921462045,85.1078537955,0.0000000000,0.0000000000
4.5650000000,14.8917061761,114.8917061761,85.1082938239,0.0000000000,0.0000000000
4.5700000000,14.8912694309,114.8912694309,85.1087305691,0.0000000000,0.0000000000
4.5750000000,14.8908359443,114.8908359443,85.1091640557,0.0000000000,0.0000000000
4.5800000000,14.8904056920,114.8904056920,85.1095943080,0.0000000000,0.0000000000
4.5850000000,14.8899786498,114.8899786498,85.1100213502,0.0000000000,0.0000000000
4.5900000000,14.8895547938,114.8895547938,85.1104452062,0.0000000000,0.0000000000
4.5950000000,14.8891341002,114.8891341002,85.1108658998,0.0000000000,0.0000000000
4.6000000000,14.8887165453,114.8887165453,85.1112834547,0.0000000000,0.0000000000
4.6050000000,14.8883021058,114.8883021058,85.1116978942,0.0000000000,0.0000000000
4.6100000000,14.8878907584,114.8878907584,85.1121092416,0.0000000000,0.0000000000
4.6150000000,14.8874824799,114.8874824799,85.1125175201,0.0000000000,0.0000000000
4.6200000000,14.8870772476,114.8870772476,85.1129227524,0.0000000000,0.0000000000
4.6250000000,14.8866750385,114.8866750385,85.1133249615,0.0000000000,0.0000000000
4.6300000000,14.8862758302,114.8862758302,85.1137241698,0.0000000000,0.0000000000
4.6350000000,14.8858796003,114.8858796003,85.1141203997,0.0000000000,0.0000000000
4.6400000000,14.8854863265,114.8854863265,85.1145136735,0.0000000000,0.0000000000
4.6450000000,14.8850959867,114.8850959867,85.1149040133,0.0000000000,0.0000000000
4.6500000000,14.8847085591,114.8847085591,85.1152914409,0.0000000000,0.0000000000
4.6550000000,14.8843240219,114.8843240219,85.1156759781,0.0000000000,0.0000000000
4.6600000000,14.8839423535,114.8839423535,85.1160576465,0.0000000000,0.0000000000
4.6650000000,14.8835635326,114.8835635326,85.1164364674,0.0000000000,0.0000000000
4.6700000000,14.8831875378,114.8831875378,85.1168124622,0.0000000000,0.0000000000
4.6750000000,14.8828143480,114.8828143480,85.1171856520,0.0000000000,0.0000000000
4.6800000000,14.8824439423,114.8824439423,85.1175560577,0.0000000000,0.0000000000
4.6850000000,14.8820763000,114.8820763000,85.1179237000,0.0000000000,0.0000000000
4.6900000000,14.8817114004,114.8817114004,85.1182885996,0.0000000000,0.0000000000
4.6950000000,14.8813492230,114.8813492230,85.1186507770,0.0000000000,0.0000000000
4.7000000000,14.8809897475,114.8809897475,85.1190102525,0.0000000000,0.0000000000
4.7050000000,14.8806329537,114.8806329537,85.1193670463,0.0000000000,0.0000000000
4.7100000000,14.8802788217,114.8802788217,85.1197211783,0.0000000000,0.0000000000
4.7150000000,14.8799273315,114.8799273315,85.1200726685,0.0000000000,0.0000000000
4.7200000000,14.8795784634,114.8795784634,85.1204215366,0.0000000000,0.0000000000
4.7250000000,14.8792321979,114.8792321979,85.1207678021,0.0000000000,0.0000000000
4.7300000000,14.8788885155,114.8788885155,85.1211114845,0.0000000000,0.0000000000
4.7350000000,14.8785473970,114.8785473970,85.1214526030,0.0000000000,0.0000000000
4.7400000000,14.8782088231,114.8782088231,85.1217911769,0.0000000000,0.0000000000
4.7450000000,14.8778727750,114.8778727750,85.1221272250,0.0000000000,0.0000000000
4.7500000000,14.8775392337,114.8775392337,85.1224607663,0.0000000000,0.0000000000
4.7550000000,14.8772081806,114.8772081806,85.1227918194,0.0000000000,0.0000000000
4.7600000000,14.8768795971,114.8768795971,85.1231204029,0.0000000000,0.0000000000
4.7650000000,14.8765534647,114.8765534647,85.1234465353,0.0000000000,0.0000000000
4.7700000000,14.8762297651,114.8762297651,85.1237702349,0.0000000000,0.0000000000
4.7750000000,14.8759084803,114.8759084803,85.1240915197,0.0000000000,0.0000000000
4.7800000000,14.8755895921,114.8755895921,85.1244104079,0.0000000000,0.0000000000
4.7850000000,14.8752730826,114.8752730827,85.1247269174,0.0000000000,0.0000000000
4.7900000000,14.8749589343,114.8749589343,85.1250410658,0.0000000000,0.0000000000
4.7950000000,14.8746471293,114.8746471293,85.1253528707,0.0000000000,0.0000000000
4.8000000000,14.8743376502,114.8743376502,85.1256623498,0.0000000000,0.0000000000
4.8050000000,14.8740304796,114.8740304796,85.1259695204,0.0000000000,0.0000000000
4.8100000000,14.8737256004,114.8737256004,85.1262743996,0.0000000000,0.0000000000
4.8150000000,14.8734229954,114.8734229954,85.1265770046,0.0000000000,0.0000000000
4.8200000000,14.8731226477,114.8731226477,85.1268773523,0.0000000000,0.0000000000
4.8250000000,14.8728245403,114.8728245403,85.1271754597,0.0000000000,0.0000000000
4.8300000000,14.8725286567,114.8725286567,85.1274713433,0.0000000000,0.0000000000
4.8350000000,14.8722349801,114.8722349801,85.1277650199,0.0000000000,0.0000000000
4.8400000000,14.8719434941,114.8719434941,85.1280565059,0.0000000000,0.0000000000
4.8450000000,14.8716541824,114.8716541824,85.1283458176,0.0000000000,0.0000000000
4.8500000000,14.8713670287,114.8713670287,85.1286329713,0.0000000000,0.0000000000
4.8550000000,14.8710820170,114.8710820170,85.1289179830,0.0000000000,0.0000000000
4.8600000000,14.8707991312,114.8707991312,85.1292008688,0.0000000000,0.0000000000
4.8650000000,14.8705183554,114.8705183554,85.1294816446,0.0000000000,0.0000000000
4.8700000000,14.8702396741,114.8702396741,85.1297603259,0.0000000000,0.0000000000
4.8750000000,14.8699630714,114.8699630714,85.1300369286,0.0000000000,0.0000000000
4.8800000000,14.8696885319,114.8696885319,85.1303114681,0.0000000000,0.0000000000
4.8850000000,14.8694160402,114.8694160402,85.1305839598,0.0000000000,0.0000000000
4.8900000000,14.8691455810,114.8691455810,85.1308544190,0.0000000000,0.0000000000
4.8950000000,14.8688771391,114.8688771391,85.1311228609,0.0000000000,0.0000000000
4.9000000000,14.8686106996,114.8686106996,85.1313893004,0.0000000000,0.0000000000
4.9050000000,14.8683462474,114.8683462474,85.1316537526,0.0000000000,0.0000000000
4.9100000000,14.8680837677,114.8680837677,85.1319162323,0.0000000000,0.0000000000
4.9150000000,14.8678232458,114.8678232458,85.1321767542,0.0000000000,0.0000000000
4.9200000000,14.8675646671,114.8675646671,85.1324353329,0.0000000000,0.0000000000
4.9250000000,14.8673080170,114.8673080170,85.1326919830,0.0000000000,0.0000000000
4.9300000000,14.8670532813,114.8670532813,85.1329467187,0.0000000000,0.0000000000
4.9350000000,14.8668004456,114.8668004456,85.1331995544,0.0000000000,0.0000000000
4.9400000000,14.8665494957,114.8665494957,85.1334505043,0.0000000000,0.0000000000
4.9450000000,14.8663004176,114.8663004176,85.1336995824,0.0000000000,0.0000000000
4.9500000000,14.8660531972,114.8660531972,85.1339468028,0.0000000000,0.0000000000
4.9550000000,14.8658078208,114.8658078208,85.1341921792,0.0000000000,0.0000000000
4.9600000000,14.8655642746,114.8655642746,85.1344357254,0.0000000000,0.0000000000
4.9650000000,14.8653225449,114.8653225449,85.1346774551,0.0000000000,0.0000000000
4.9700000000,14.8650826181,114.8650826181,85.1349173819,0.0000000000,0.0000000000
4.9750000000,14.8648444809,114.8648444809,85.1351555191,0.0000000000,0.0000000000
4.9800000000,14.8646081198,114.8646081198,85.1353918802,0.0000000000,0.0000000000
4.9850000000,14.8643735216,114.8643735216,85.1356264784,0.0000000000,0.0000000000
4.9900000000,14.8641406731,114.8641406731,85.1358593269,0.0000000000,0.0000000000
4.9950000000,14.8639095614,114.8639095614,85.1360904386,0.0000000000,0.0000000000
5.0000000000,14.8636801734,114.8636801734,85.1363198267,0.0000000000,0.0000000000
5.0050000000,14.8634524962,114.8634524962,85.1365475038,0.0000000000,0.0000000000
5.0100000000,14.8632265171,114.8632265171,85.1367734829,0.0000000000,0.0000000000
5.0150000000,14.8630022235,114.8630022235,85.1369977765,0.0000000000,0.0000000000
5.0200000000,14.8627796028,114.8627796028,85.1372203972,0.0000000000,0.0000000000
5.0250000000,14.8625586424,114.8625586424,85.1374413576,0.0000000000,0.0000000000
5.0300000000,14.8623393300,114.8623393300,85.1376606700,0.0000000000,0.0000000000
5.0350000000,14.8621216533,114.8621216533,85.1378783467,0.0000000000,0.0000000000
5.0400000000,14.8619056001,114.8619056001,85.1380943999,0.0000000000,0.0000000000
5.0450000000,14.8616911583,114.8616911583,85.1383088417,0.0000000000,0.0000000000
5.0500000000,14.8614783158,114.8614783158,85.1385216842,0.0000000000,0.0000000000
5.0550000000,14.8612670608,114.8612670608,85.1387329392,0.0000000000,0.0000000000
5.0600000000,14.8610573813,114.8610573813,85.1389426187,0.0000000000,0.0000000000
5.0650000000,14.8608492656,114.8608492656,85.1391507344,0.0000000000,0.0000000000
5.0700000000,14.8606427021,114.8606427021,85.1393572979,0.0000000000,0.0000000000
5.0750000000,14.8604376792,114.8604376792,85.1395623208,0.0000000000,0.0000000000
5.0800000000,14.8602341854,114.8602341854,85.1397658146,0.0000000000,0.0000000000
5.0850000000,14.8600322092,114.8600322092,85.1399677908,0.0000000000,0.0000000000
5.0900000000,14.8598317394,114.8598317394,85.1401682606,0.0000000000,0.0000000000
5.0950000000,14.8596327647,114.8596327647,85.1403672353,0.0000000000,0.0000000000
5.1000000000,14.8594352739,114.8594352739,85.1405647261,0.0000000000,0.0000000000
5.1050000000,14.8592392560,114.8592392560,85.1407607440,0.0000000000,0.0000000000
5.1100000000,14.8590447001,114.8590447001,85.1409552999,0.0000000000,0.0000000000
5.1150000000,14.8588515951,114.8588515951,85.1411484049,0.0000000000,0.0000000000
5.1200000000,14.8586599302,114.8586599302,85.1413400698,0.0000000000,0.0000000000
5.1250000000,14.8584696948,114.8584696948,85.1415303052,0.0000000000,0.0000000000
5.1300000000,14.8582808782,114.8582808782,85.1417191218,0.0000000000,0.0000000000
5.1350000000,14.8580934697,114.8580934697,85.1419065303,0.0000000000,0.0000000000
5.1400000000,14.8579074589,114.8579074589,85.1420925411,0.0000000000,0.0000000000
5.1450000000,14.8577228354,114.8577228354,85.1422771647,0.0000000000,0.0000000000
5.1500000000,14.8575395887,114.8575395887,85.1424604113,0.0000000000,0.0000000000
5.1550000000,14.8573577086,114.8573577086,85.1426422914,0.0000000000,0.0000000000
5.1600000000,14.8571771850,114.8571771850,85.1428228150,0.0000000000,0.0000000000
5.1650000000,14.8569980076,114.8569980076,85.1430019924,0.0000000000,0.0000000000
5.1700000000,14.8568201666,114.8568201666,85.1431798334,0.0000000000,0.0000000000
5.1750000000,14.8566436518,114.8566436518,85.1433563482,0.0000000000,0.0000000000
5.1800000000,14.8564684534,114.8564684534,85.1435315466,0.0000000000,0.0000000000
5.1850000000,14.8562945616,114.8562945616,85.1437054384,0.0000000000,0.0000000000
5.1900000000,14.8561219666,114.8561219666,85.1438780334,0.0000000000,0.0000000000
5.1950000000,14.8559506588,114.8559506588,85.1440493412,0.0000000000,0.0000000000
5.2000000000,14.8557806285,114.8557806285,85.1442193715,0.0000000000,0.0000000000
5.2050000000,14.8556118663,114.8556118663,85.1443881337,0.0000000000,0.0000000000
5.2100000000,14.8554443626,114.8554443626,85.1445556374,0.0000000000,0.0000000000
5.2150000000,14.8552781081,114.8552781081,85.1447218919,0.0000000000,0.0000000000
5.2200000000,14.8551130934,114.8551130934,85.1448869066,0.0000000000,0.0000000000
5.2250000000,14.8549493094,114.8549493094,85.1450506906,0.0000000000,0.0000000000
5.2300000000,14.8547867468,114.8547867468,85.1452132532,0.0000000000,0.0000000000
5.2350000000,14.8546253965,114.8546253965,85.1453746035,0.0000000000,0.0000000000
5.2400000000,14.8544652494,114.8544652494,85.1455347506,0.0000000000,0.0000000000
5.2450000000,14.8543062967,114.8543062967,85.1456937033,0.0000000000,0.0000000000
5.2500000000,14.8541485294,114.8541485294,85.1458514706,0.0000000000,0.0000000000
5.2550000000,14.8539919386,114.8539919386,85.1460080614,0.0000000000,0.0000000000
5.2600000000,14.8538365155,114.8538365155,85.1461634845,0.0000000000,0.0000000000
5.2650000000,14.8536822516,114.8536822516,85.1463177484,0.0000000000,0.0000000000
5.2700000000,14.8535291380,114.8535291380,85.1464708620,0.0000000000,0.0000000000
5.2750000000,14.8533771663,114.8533771663,85.1466228337,0.0000000000,0.0000000000
5.2800000000,14.8532263279,114.8532263279,85.1467736721,0.0000000000,0.0000000000
5.2850000000,14.8530766143,114.8530766143,85.1469233857,0.0000000000,0.0000000000
5.2900000000,14.8529280172,114.8529280172,85.1470719828,0.0000000000,0.0000000000
5.2950000000,14.8527805283,114.8527805283,85.1472194717,0.0000000000,0.0000000000
5.3000000000,14.8526341392,114.8526341392,85.1473658608,0.0000000000,0.0000000000
5.3050000000,14.8524888418,114.8524888418,85.1475111582,0.0000000000,0.0000000000
5.3100000000,14.8523446279,114.8523446279,85.1476553721,0.0000000000,0.0000000000
5.3150000000,14.8522014895,114.8522014895,85.1477985105,0.0000000000,0.0000000000
5.3200000000,14.8520594185,114.8520594185,85.1479405815,0.0000000000,0.0000000000
5.3250000000,14.8519184069,114.8519184069,85.1480815931,0.0000000000,0.0000000000
5.3300000000,14.8517784469,114.8517784469,85.1482215531,0.0000000000,0.0000000000
5.3350000000,14.8516395306,114.8516395306,85.1483604694,0.0000000000,0.0000000000
5.3400000000,14.8515016503,114.8515016503,85.1484983497,0.0000000000,0.0000000000
5.3450000000,14.8513647981,114.8513647981,85.1486352019,0.0000000000,0.0000000000
5.3500000000,14.8512289665,114.8512289665,85.1487710335,0.0000000000,0.0000000000
5.3550000000,14.8510941478,114.8510941478,85.1489058522,0.0000000000,0.0000000000
5.3600000000,14.8509603345,114.8509603345,85.1490396655,0.0000000000,0.0000000000
5.3650000000,14.8508275190,114.8508275190,85.1491724810,0.0000000000,0.0000000000
5.3700000000,14.8506956940,114.8506956940,85.1493043060,0.0000000000,0.0000000000
5.3750000000,14.8505648520,114.8505648520,85.1494351480,0.0000000000,0.0000000000
5.3800000000,14.8504349857,114.8504349857,85.1495650143,0.0000000000,0.0000000000
5.3850000000,14.8503060878,114.8503060878,85.1496939122,0.0000000000,0.0000000000
5.3900000000,14.8501781512,114.8501781512,85.1498218488,0.0000000000,0.0000000000
5.3950000000,14.8500511685,114.8500511685,85.1499488315,0.0000000000,0.0000000000
5.4000000000,14.8499251328,114.8499251328,85.1500748672,0.0000000000,0.0000000000
5.4050000000,14.8498000369,114.8498000369,85.1501999631,0.0000000000,0.0000000000
5.4100000000,14.8496758739,114.8496758739,85.1503241261,0.0000000000,0.0000000000
5.4150000000,14.8495526368,114.8495526368,85.1504473632,0.0000000000,0.0000000000
5.4200000000,14.8494303186,114.8494303186,85.1505696814,0.0000000000,0.0000000000
5.4250000000,14.8493089126,114.8493089126,85.1506910874,0.0000000000,0.0000000000
5.4300000000,14.8491884119,114.8491884119,85.1508115881,0.0000000000,0.0000000000
5.4350000000,14.8490688098,114.8490688098,85.1509311902,0.0000000000,0.0000000000
5.4400000000,14.8489500995,114.8489500995,85.1510499005,0.0000000000,0.0000000000
5.4450000000,14.8488322745,114.8488322745,85.1511677255,0.0000000000,0.0000000000
5.4500000000,14.8487153280,114.8487153280,85.1512846720,0.0000000000,0.0000000000
5.4550000000,14.8485992537,114.8485992537,85.1514007463,0.0000000000,0.0000000000
5.4600000000,14.8484840448,114.8484840448,85.1515159552,0.0000000000,0.0000000000
5.4650000000,14.8483696951,114.8483696951,85.1516303049,0.0000000000,0.0000000000
5.4700000000,14.8482561981,114.8482561981,85.1517438019,0.0000000000,0.0000000000
5.4750000000,14.8481435474,114.8481435474,85.1518564526,0.0000000000,0.0000000000
5.4800000000,14.8480317368,114.8480317368,85.1519682632,0.0000000000,0.0000000000
5.4850000000,14.8479207599,114.8479207599,85.1520792401,0.0000000000,0.0000000000
5.4900000000,14.8478106105,114.8478106105,85.1521893895,0.0000000000,0.0000000000
5.4950000000,14.8477012825,114.8477012825,85.1522987175,0.0000000000,0.0000000000
5.5000000000,14.8475927697,114.8475927697,85.1524072303,0.0000000000,0.0000000000
5.5050000000,14.8474850661,114.8474850661,85.1525149339,0.0000000000,0.0000000000
5.5100000000,14.8473781657,114.8473781657,85.1526218343,0.0000000000,0.0000000000
5.5150000000,14.8472720623,114.8472720623,85.1527279377,0.0000000000,0.0000000000
5.5200000000,14.8471667502,114.8471667502,85.1528332498,0.0000000000,0.0000000000
5.5250000000,14.8470622233,114.8470622233,85.1529377767,0.0000000000,0.0000000000
5.5300000000,14.8469584759,114.8469584759,85.1530415241,0.0000000000,0.0000000000
5.5350000000,14.8468555021,114.8468555021,85.1531444979,0.0000000000,0.0000000000
5.5400000000,14.8467532961,114.8467532961,85.1532467039,0.0000000000,0.0000000000
5.5450000000,14.8466518523,114.8466518523,85.1533481477,0.0000000000,0.0000000000
5.5500000000,14.8465511649,114.8465511649,85.1534488351,0.0000000000,0.0000000000
5.5550000000,14.8464512283,114.8464512283,85.1535487717,0.0000000000,0.0000000000
5.5600000000,14.8463520369,114.8463520369,85.1536479631,0.0000000000,0.0000000000
5.5650000000,14.8462535851,114.8462535851,85.1537464149,0.0000000000,0.0000000000
5.5700000000,14.8461558675,114.8461558675,85.1538441325,0.0000000000,0.0000000000
5.5750000000,14.8460588785,114.8460588785,85.1539411215,0.0000000000,0.0000000000
5.5800000000,14.8459626127,114.8459626127,85.1540373873,0.0000000000,0.0000000000
5.5850000000,14.8458670647,114.8458670647,85.1541329353,0.0000000000,0.0000000000
5.5900000000,14.8457722292,114.8457722292,85.1542277708,0.0000000000,0.0000000000
5.5950000000,14.8456781009,114.8456781009,85.1543218991,0.0000000000,0.0000000000
5.6000000000,14.8455846745,114.8455846745,85.1544153255,0.0000000000,0.0000000000
5.6050000000,14.8454919446,114.8454919446,85.1545080554,0.0000000000,0.0000000000
5.6100000000,14.8453999063,114.8453999063,85.1546000937,0.0000000000,0.0000000000
5.6150000000,14.8453085542,114.8453085542,85.1546914458,0.0000000000,0.0000000000
5.6200000000,14.8452178833,114.8452178833,85.1547821167,0.0000000000,0.0000000000
5.6250000000,14.8451278885,114.8451278885,85.1548721115,0.0000000000,0.0000000000
